#ATOMDATA Id type x=3 u=3
#BOX 6.000000e-09 0.000000e+00 0.000000e+00 0.000000e+00 6.000000e-09 0.000000e+00 0.000000e+00 0.000000e+00 6.000000e-09
# INPUTCONV moment 1
# INPUTCONV angmoment 1
753  Ni 2.57008055906e-09 2.56869921898e-09 2.85635406435e-09 70.9820626168 -61.6141727947 -89.7566444193 
754  Fe 2.42641248555e-09 2.71537247827e-09 2.13920075061e-09 79.9198815506 41.5142088856 -39.8042663652 
755  Fe 2.57116882105e-09 2.85670191469e-09 2.28163565419e-09 43.0631806809 39.7690574358 -17.101379911 
756  Fe 2.42517240801e-09 2.71341888131e-09 2.42624418166e-09 74.2006230979 53.9237205656 -53.7703403056 
757  Fe 2.56897485573e-09 2.85371494574e-09 2.57083790667e-09 -59.1010965216 18.0861037774 67.6196285373 
758  Fe 2.42404171893e-09 2.71324050702e-09 2.71103601045e-09 71.5993007513 -88.8640942 24.1702559982 
759  Fe 2.56962864136e-09 2.85713068855e-09 2.85476408882e-09 -54.7876748046 12.7766578052 4.63962755382 
760  Fe 2.7130434195e-09 2.1383148786e-09 2.13864186583e-09 59.7893792017 -30.3241013225 4.89119175118 
761  Ni 2.85437644129e-09 2.28322916141e-09 2.27977565065e-09 -23.1876966186 16.806474755 25.6177099075 
762  Ni 2.71297737788e-09 2.13678194375e-09 2.42356456855e-09 -43.9800901078 77.4233477085 26.9702991131 
763  Fe 2.85613251631e-09 2.28386250282e-09 2.56926378754e-09 59.2988444303 48.4054103253 65.3561263184 
764  Ni 2.71548658066e-09 2.13777498836e-09 2.71213626581e-09 69.542200011 28.3252917828 6.87033511087 
765  Ni 2.85618733127e-09 2.27994380941e-09 2.8588381805e-09 -70.2620664473 -28.6115276295 -53.3606074533 
766  Ni 2.71482298546e-09 2.42561621743e-09 2.1387570618e-09 12.6365537348 -54.4109045316 -99.4368869809 
767  Fe 2.85556716712e-09 2.57159107316e-09 2.28247200754e-09 58.8662134292 -13.5120010532 18.6492167966 
768  Fe 2.71040507378e-09 2.42313279208e-09 2.42321251456e-09 26.4858418733 -41.9127003951 29.7851225966 
769  Fe 2.85494108423e-09 2.56976143345e-09 2.57034320311e-09 -49.3439021284 3.29962480036 -57.4382195982 
770  Fe 2.71270517305e-09 2.42330485295e-09 2.71015808171e-09 55.2957254254 -36.9109959979 12.2376790793 
771  Ni 2.85884703889e-09 2.56768129424e-09 2.85738724313e-09 -39.8130829166 39.9013073835 -70.9558462589 
772  Fe 2.71562268953e-09 2.71415867212e-09 2.14066918688e-09 85.8046270841 95.9212172757 -93.5324986435 
773  Fe 2.85368725808e-09 2.85429118842e-09 2.2825316897e-09 12.774926104 55.2200616129 54.8729116818 
774  Ni 2.71295104562e-09 2.71027776907e-09 2.42780667806e-09 -21.8689476707 24.7622616239 -16.8017965354 
775  Fe 2.85858731143e-09 2.85646510034e-09 2.57175048747e-09 85.0013874401 54.5001951766 54.5866758351 
776  Fe 2.71442549192e-09 2.7117880858e-09 2.7118667049e-09 -68.3592201063 -32.8632511817 -99.8242287896 
777  Fe 2.85468255372e-09 2.85735525292e-09 2.85445777805e-09 -67.7961070872 -73.9970378457 -13.3362298428 
778  Fe 2.99777570985e-09 2.71456585363e-09 2.42817247631e-09 5.42914807118 -1.20489806924 11.7185015752 
779  Fe 2.99928070255e-09 2.71194188921e-09 2.13804254104e-09 43.2484435585 98.8755648019 -11.3412142318 
780  Fe 2.99983812884e-09 2.42436453444e-09 2.71593454612e-09 50.4466792338 95.0373197883 27.0732565443 
781  Ni 2.99701364589e-09 2.42502741946e-09 2.42681896651e-09 -36.392862227 -88.0196829271 48.5814903623 
782  Fe 2.99895648036e-09 2.42751461611e-09 2.14106578037e-09 -74.1777415267 95.3381498323 26.9445463675 
783  Fe 2.99725560378e-09 2.1373763124e-09 2.71399682288e-09 -35.518154565 -95.567828601 -53.0377768693 
784  Fe 2.99921027894e-09 2.13840658398e-09 2.42765685653e-09 23.2000127077 58.4406273246 11.1396985646 
785  Fe 2.71380282409e-09 2.99948035661e-09 2.71208242994e-09 86.7660686312 19.7900743782 67.4521695671 
786  Fe 2.42866225154e-09 2.99714755167e-09 2.71068413825e-09 55.8247191626 74.224925588 39.574012039 
787  Fe 2.42554435425e-09 2.99801542363e-09 2.42327067754e-09 -62.5362759282 -84.4669736849 -42.7562325926 
788  Ni 2.13917888393e-09 2.99768426924e-09 2.7131576644e-09 -23.9421726782 48.0077697653 35.5689590497 
789  Fe 2.7123803762e-09 2.13740291223e-09 2.99821186175e-09 53.2727637111 -83.6834212689 -10.5862305083 
790  Fe 2.13771054093e-09 2.71108327258e-09 2.997421882e-09 69.0322504235 1.86448362743 -41.0447208868 
791  Ni 2.14057998777e-09 2.42871363705e-09 2.99846476192e-09 -35.3002408218 95.9894012641 80.1075915713 
792  Fe 2.13772702713e-09 2.13918977535e-09 2.99803881891e-09 23.1644237988 -21.2543109065 42.8688939395 
793  Fe 2.99771740384e-09 2.14052998764e-09 2.99927721075e-09 24.8139160335 -79.9878787156 -35.5667891612 
794  Fe 2.13787271248e-09 2.99831817921e-09 2.99917361428e-09 -36.389997665 88.4535726106 37.3182707174 
795  Fe 3.00115456126e-09 2.1402603267e-09 2.13709057013e-09 50.8531098025 52.4888041208 44.7510698553 
796  Fe 3.14486707583e-09 2.28520141093e-09 2.28385200358e-09 -19.3617676941 -96.8550981008 -51.9493054375 
797  Fe 3.14286836065e-09 2.28125362287e-09 2.57233815077e-09 -64.5623083061 -81.372455592 -48.9589940519 
798  Fe 3.14542479066e-09 2.28106357049e-09 2.8582880113e-09 -29.0506531154 17.207097503 -97.8177152564 
799  Fe 3.14126315841e-09 2.57010192754e-09 2.28153088071e-09 9.02046193789 80.3395371793 -18.5552585491 
800  Fe 3.14238035078e-09 2.56970997318e-09 2.56817421942e-09 -36.2170910166 -55.8157900143 74.5844525167 
801  Fe 3.14442869897e-09 2.57223161027e-09 2.85913595706e-09 -4.80225100406 -24.3244479058 30.2181584436 
802  Fe 3.14143755908e-09 2.85781024986e-09 2.28329616391e-09 -45.6118578769 -65.6867435042 7.28633017619 
803  Ni 3.14527253274e-09 2.85699064429e-09 2.5672360468e-09 52.3913712019 69.7444488154 -71.074401015 
804  Fe 3.00056054403e-09 2.71544712465e-09 2.71525066291e-09 54.5736559455 95.5667073818 -75.7362512759 
805  Fe 3.14312632441e-09 2.85371028306e-09 2.85635259045e-09 -18.4817977801 4.58716922653 -95.3967141897 
806  Fe 3.28865720512e-09 2.13622392895e-09 2.1408800099e-09 62.9629437639 68.1943069995 -83.4163971168 
807  Fe 3.42997617162e-09 2.28160427974e-09 2.28158998309e-09 11.5444340331 -68.022784017 -39.2321870379 
808  Ni 3.28815039104e-09 2.14094240858e-09 2.42645451753e-09 -13.8711135433 82.4238952167 -44.1948673428 
809  Fe 3.43158493716e-09 2.28237110755e-09 2.5696861278e-09 -86.797856999 -22.3783558804 31.4806847514 
810  Fe 3.28772089422e-09 2.1411518101e-09 2.71512801701e-09 43.4203014446 -79.1299124151 30.3562495533 
811  Fe 3.43326343526e-09 2.27958936918e-09 2.85693826687e-09 -67.9209128804 -24.741770292 64.6695060491 
812  Fe 3.28755959916e-09 2.42386507904e-09 2.1380041205e-09 39.3654172958 80.6873777791 -36.5353921133 
813  Fe 3.43023207547e-09 2.57213761177e-09 2.28499476479e-09 -48.9160812222 33.078748981 -66.7909432979 
814  Ni 3.28746812226e-09 2.4261981558e-09 2.42794188944e-09 -19.9904822372 -12.3475951666 -71.2242360093 
815  Fe 3.43021878517e-09 2.57232448021e-09 2.5716521725e-09 4.27326648695 69.1706071464 33.3629332173 
816  Fe 3.28957137562e-09 2.42748168532e-09 2.71537610145e-09 8.87655239034 32.1335508172 1.55724021679 
817  Fe 3.43195138552e-09 2.56745785694e-09 2.85498038119e-09 25.4601552735 -56.3220152428 33.5344561997 
818  Fe 3.2845413686e-09 2.71510824799e-09 2.13642278976e-09 86.2279682356 29.8068712139 15.9583513234 
819  Fe 3.43149588614e-09 2.85669318515e-09 2.2827938973e-09 -57.9668991072 43.0090142149 93.5799954429 
820  Fe 3.28518201394e-09 2.71091407936e-09 2.4254457074e-09 73.5137856442 -13.5706843406 -85.5499170653 
821  Fe 3.42781003095e-09 2.85417751462e-09 2.56903507659e-09 3.87003510439 18.508402779 -10.2916872642 
822  Ni 3.28774829782e-09 2.71423711378e-09 2.71340015562e-09 -31.4604589396 -42.1261799252 -29.6043095782 
823  Fe 3.43325241831e-09 2.85446918924e-09 2.85653776739e-09 32.0041490402 8.95773885257 -96.5255606903 
824  Fe 3.5762471831e-09 2.14043731151e-09 2.13623592319e-09 65.2132057423 88.9672567085 -8.87315576378 
825  Fe 3.71868907254e-09 2.28065609668e-09 2.2795604034e-09 93.988969733 -6.75947689766 -39.7025487105 
826  Fe 3.57434124504e-09 2.13672747229e-09 2.42754208873e-09 27.3519028571 -97.8829246004 92.4310021067 
827  Fe 3.71721734649e-09 2.28467885781e-09 2.57199994567e-09 -71.0908570192 27.5772307662 -63.8910132292 
828  Ni 3.57519772767e-09 2.14172022642e-09 2.71460819365e-09 62.4435991805 13.8051989087 65.9158579846 
829  Fe 3.71912051743e-09 2.28321611256e-09 2.8553013788e-09 -21.5980495892 55.8382998015 8.9248721995 
830  Fe 3.57291441474e-09 2.4278981265e-09 2.13871545817e-09 -28.0180542395 29.3520854457 95.3541878589 
831  Fe 3.71886012214e-09 2.57170815745e-09 2.28289297279e-09 -13.5679712117 -66.777879543 13.8625905448 
832  Ni 3.57189519872e-09 2.42595645527e-09 2.42463008656e-09 76.1403415241 1.76166161046 71.7364106196 
833  Fe 3.71879535435e-09 2.56920887358e-09 2.56909927581e-09 -53.4639681473 -66.2341894425 -19.3058505279 
834  Fe 3.57233312173e-09 2.42495605668e-09 2.71103658731e-09 -49.9895287445 98.9790162998 -30.3385939125 
835  Ni 3.71606904493e-09 2.56664512921e-09 2.85569268399e-09 41.1373154917 92.9679859397 62.9019291899 
836  Fe 3.57262944833e-09 2.71348637425e-09 2.13892015629e-09 -98.5652333119 20.3198887037 65.0190046826 
837  Ni 3.71467153705e-09 2.85370372073e-09 2.2815990141e-09 93.8657687948 49.2290317776 -7.40376464436 
838  Fe 3.57667148272e-09 2.71440144841e-09 2.42481924052e-09 -70.0252445275 11.672630865 -93.5985658288 
839  Fe 3.71877967637e-09 2.85652196584e-09 2.57203535308e-09 95.8906134571 90.0745813689 62.2397340658 
840  Fe 3.57108105517e-09 2.71493638057e-09 2.71443347958e-09 4.81548556351 -37.9434729637 -8.4081805816 
841  Fe 3.71729651334e-09 2.85679650271e-09 2.85714163703e-09 0.169673329298 48.4885558246 24.8139398754 
842  Fe 3.85818948612e-09 2.14019170144e-09 2.13659809229e-09 -85.9677361259 24.6288972556 -73.4243986073 
843  Fe 3.85981957268e-09 2.13848705578e-09 2.42630696587e-09 85.7686744937 71.1649292014 -39.6585880498 
844  Ni 3.86241884849e-09 2.13982017751e-09 2.71526302255e-09 -33.5371761273 -78.8245996362 -40.6795718431 
845  Fe 3.86345543581e-09 2.42838922244e-09 2.14140815177e-09 36.1242299602 62.3127158556 -47.7115859965 
846  Fe 3.8596481198e-09 2.42401867077e-09 2.42589452602e-09 -0.973840849928 63.7474825437 72.6083028003 
847  Fe 3.86256827609e-09 2.42419020783e-09 2.71309824675e-09 -35.9548362605 57.6132512454 21.8373344847 
848  Fe 3.85866729019e-09 2.71086169054e-09 2.13749969516e-09 56.6413990951 87.5880067179 -66.4900347434 
849  Ni 3.86048653071e-09 2.71514136692e-09 2.427521661e-09 63.0428332663 83.4786200819 -76.4154534677 
850  Ni 3.86002188379e-09 2.71522242209e-09 2.71345804157e-09 25.282567239 -11.7058943546 -14.3589263383 
851  Fe 3.86213014062e-09 2.99831571342e-09 2.42760330221e-09 -37.0254159612 -64.5546557217 -41.2832476857 
852  Fe 3.57124318895e-09 2.99868467104e-09 2.42425195487e-09 66.3394064486 -57.0036809691 96.7678218134 
853  Fe 3.57515120021e-09 2.99791264343e-09 2.13800832709e-09 -21.5623656854 12.9975962979 61.1082868469 
854  Fe 3.28594635409e-09 2.99705254965e-09 2.13758232869e-09 58.0956278174 -79.122458668 -91.0837117541 
855  Fe 3.85803594095e-09 2.42724386593e-09 2.99898901459e-09 14.9527231767 5.31510045068 98.0455520554 
856  Fe 3.85828954952e-09 2.14043760087e-09 2.99779448135e-09 -2.69493977665 -45.8625910552 -36.4205198066 
857  Fe 3.5716387841e-09 2.71255228502e-09 2.9996631497e-09 90.4952524186 2.93946885641 -43.4806255361 
858  Ni 3.5727758775e-09 2.1414059871e-09 2.99704819298e-09 -33.3669213268 37.7328130127 -86.5359988001 
859  Fe 3.28529420432e-09 2.71507262368e-09 2.99728808082e-09 88.5792340099 68.5214715863 83.0188220288 
860  Fe 4.00195536336e-09 2.28151893542e-09 2.28025454428e-09 -83.1256134357 88.4637789747 -65.8703706068 
861  Ni 4.00559700039e-09 2.28170842154e-09 2.57144624572e-09 41.6883265328 -97.5039572443 58.7585267419 
862  Fe 4.00619509269e-09 2.28352799422e-09 2.85493330149e-09 68.2639279255 88.2647173425 29.9234558502 
863  Fe 4.00350205856e-09 2.56894684271e-09 2.28475347901e-09 -71.3946601243 -45.272458878 51.098856214 
864  Fe 4.00276508111e-09 2.56840227852e-09 2.57114270145e-09 -12.0742319674 90.8517711753 13.4115719765 
865  Ni 4.00217323287e-09 2.57005039831e-09 2.85916137222e-09 40.2141821292 -10.1220697677 -22.840945573 
866  Fe 4.00506775889e-09 2.8556186744e-09 2.28035158004e-09 12.8224848364 53.9230939718 -65.2276944207 
867  Fe 4.00216600564e-09 2.85628596459e-09 2.56821327059e-09 -65.340180772 10.5644929738 -77.639687796 
868  Fe 4.0036657008e-09 2.8587724953e-09 2.85435463751e-09 -31.8302155155 -26.392673853 -94.1610678072 
869  Fe 4.1456873618e-09 2.13729437908e-09 2.13607705959e-09 -8.24566889007 98.8898934791 -5.86696216178 
870  Fe 4.29264540337e-09 2.28124974245e-09 2.28159599502e-09 77.3954047716 -84.2357200497 -17.4031831871 
871  Fe 4.14989994765e-09 2.14184674284e-09 2.42730441656e-09 -88.4749659283 57.4526064831 -14.9071404314 
872  Fe 4.29234619337e-09 2.28404183553e-09 2.56883241079e-09 70.2835608135 25.7165344086 -26.6424231821 
873  Ni 4.15027949486e-09 2.13654389408e-09 2.7147792535e-09 0.20701657059 54.3218742843 28.085118033 
874  Fe 4.29303297386e-09 2.28130897519e-09 2.85418153201e-09 -48.6941273085 -57.7523577762 18.9368891152 
875  Fe 4.14817567531e-09 2.42548220806e-09 2.14023193033e-09 64.7174446679 82.4618243531 -91.1851807456 
876  Fe 4.29133704753e-09 2.56654996695e-09 2.27985060473e-09 -58.1235009982 -4.7156909037 62.7379132261 
877  Fe 4.14868862758e-09 2.4237159726e-09 2.42613656931e-09 -23.3511954189 29.9441283243 -26.6975938932 
878  Fe 4.29390189817e-09 2.5693816734e-09 2.56890906461e-09 -0.990883214861 98.1139129019 46.9097322537 
879  Ni 4.14525653567e-09 2.4265690352e-09 2.71370344369e-09 4.84804907108 -10.1317560813 45.7996256397 
880  Ni 4.28883359527e-09 2.56821443857e-09 2.85895318613e-09 98.9810869093 -32.7363514028 61.5639056831 
881  Ni 4.14742959029e-09 2.71061438622e-09 2.14129992897e-09 -18.4220963709 -21.2113173312 19.0165120731 
882  Fe 4.28923400685e-09 2.85796057959e-09 2.28334176449e-09 66.6707632908 -50.9277565176 -55.2669536114 
883  Fe 4.14806641763e-09 2.71374007445e-09 2.42738565857e-09 -59.9716599844 49.279260053 99.0549206729 
884  Fe 4.29034567113e-09 2.85577304831e-09 2.56669463376e-09 68.1134580486 -99.4148672556 -58.6974371032 
885  Fe 4.14752720315e-09 2.71544872362e-09 2.71267684183e-09 -12.9496529293 65.3025774124 -76.2356128433 
886  Fe 4.28925913347e-09 2.85578577114e-09 2.85622680878e-09 -4.13483367494 -92.8209235858 19.0486963461 
887  Fe 4.43310973819e-09 2.14197439872e-09 2.13944278138e-09 -41.396920542 -16.1721190047 -51.0071754227 
888  Ni 4.57974630751e-09 2.28487629688e-09 2.27982445478e-09 31.9054855648 82.8369978735 -52.893262614 
889  Fe 4.43265537211e-09 2.14163283256e-09 2.42689348998e-09 -21.1847821815 -12.3149531485 36.9749813047 
890  Fe 4.5798588158e-09 2.28546642783e-09 2.57210792856e-09 -75.3851566349 -13.3338663323 -95.7613701912 
891  Fe 4.43581200193e-09 2.13839601811e-09 2.71022231478e-09 86.1787490482 68.2440373899 -16.9726874293 
892  Ni 4.5786119309e-09 2.28263002496e-09 2.85818289438e-09 5.19526112135 34.9148005875 32.0995560531 
893  Fe 4.4329536954e-09 2.42319644259e-09 2.13842296882e-09 49.9283075099 74.9431406031 -18.6211839871 
894  Fe 4.58083935397e-09 2.56854211372e-09 2.28419601713e-09 48.9832281829 43.0565986517 -18.0360512426 
895  Fe 4.43753398773e-09 2.42756931687e-09 2.42714474074e-09 90.2857910796 -69.8930543707 -52.7334738303 
896  Fe 4.57771082956e-09 2.57182845034e-09 2.56693051188e-09 -85.9498218568 25.9721120475 -45.5543974161 
897  Fe 4.43693763834e-09 2.42343818853e-09 2.7104049106e-09 33.0988744894 84.5751915055 38.2734835792 
898  Ni 4.57788041972e-09 2.57118449604e-09 2.85928120748e-09 82.0916991597 16.4806770703 21.1104813596 
899  Fe 4.4347048745e-09 2.71533986816e-09 2.14141404003e-09 -70.8015635474 95.2958948888 -91.2044718821 
900  Fe 4.57609836448e-09 2.85719868396e-09 2.28488046786e-09 66.1734178505 -80.0892618392 -4.53833812128 
901  Ni 4.43220629303e-09 2.71151068589e-09 2.42477648597e-09 70.4120476592 -93.910512791 -36.2943008245 
902  Ni 4.57592860782e-09 2.85812261679e-09 2.57140651093e-09 -46.5606398632 11.2847483304 98.620499763 
903  Fe 4.4371115022e-09 2.71557631219e-09 2.71510295352e-09 85.5389161899 -38.7869442528 73.563640273 
904  Fe 4.57703447101e-09 2.85841566616e-09 2.85464506724e-09 -33.0822677971 -89.8037161631 16.6202388316 
905  Fe 4.71923048814e-09 2.14044965389e-09 2.71571438411e-09 48.8816809602 -99.5179251765 46.727184554 
906  Ni 4.72337522887e-09 2.42366048345e-09 2.42804283445e-09 96.14820713 -85.4677469402 -27.3007034917 
907  Fe 4.86730574076e-09 2.57209812178e-09 2.57198102298e-09 -49.4061903792 47.6311275492 -42.7255120793 
908  Fe 4.72421065135e-09 2.4249785415e-09 2.71416551903e-09 88.8672932931 29.7228266158 73.755164991 
909  Fe 4.86749185883e-09 2.57118341599e-09 2.85700538718e-09 9.97777455951 58.9212631615 69.0510597867 
910  Fe 4.72340589886e-09 2.71528178047e-09 2.13720407113e-09 18.7733027706 25.0946809189 88.9617980406 
911  Fe 4.72278636672e-09 2.71548807351e-09 2.42571475702e-09 -85.7650354438 -4.493271515 95.0512852497 
912  Fe 4.86806285269e-09 2.85941668133e-09 2.56783737381e-09 -22.0593362684 48.946088715 6.33603348692 
913  Fe 4.72346936361e-09 2.71502818352e-09 2.710913686e-09 -23.4388365985 34.4850048118 67.5490892341 
914  Fe 4.86607231713e-09 2.85406265453e-09 2.85932935215e-09 -49.8751964187 -98.5972630785 77.7453731642 
915  Fe 4.72493868682e-09 2.99900946855e-09 2.71322930817e-09 4.18034107619 -33.8561302674 -2.00571152475 
916  Fe 4.72395393449e-09 2.99964649377e-09 2.13962699376e-09 -83.533993542 94.4794439685 95.5682782436 
917  Fe 4.43285164357e-09 2.99964207756e-09 2.71382338111e-09 -2.10076361061 12.7599055473 -19.5472072435 
918  Fe 4.4322283653e-09 2.42600689421e-09 2.99892258609e-09 -57.4526048067 -33.1182250442 -13.6631718435 
919  Fe 4.14939602736e-09 2.71281146638e-09 2.99915455047e-09 -78.729280447 55.5260757709 -34.0876308894 
920  Fe 1.13621738437e-09 3.14129314266e-09 2.57077900604e-09 66.745042506 50.2844179749 78.2274479876 
921  Fe 1.13593176848e-09 3.14566837154e-09 2.85843948949e-09 13.4722269669 46.4326250117 92.7597010474 
922  Fe 1.13497460293e-09 3.43147411229e-09 2.57103761127e-09 86.1715234752 97.0264347256 40.3908285966 
923  Fe 1.13445562591e-09 3.43068476364e-09 2.85401615276e-09 -56.5539886973 85.8937279256 -29.8863448807 
924  Fe 1.42312653212e-09 3.14108252133e-09 2.28398134922e-09 86.2522360805 -85.3551949306 54.1295991066 
925  Fe 1.28083060325e-09 3.00136888805e-09 2.42696942273e-09 75.214034028 -71.1202303744 -50.3636724084 
926  Ni 1.42104536027e-09 3.14443174073e-09 2.57038610405e-09 70.2653191845 6.82043335718 98.5824163065 
927  Ni 1.42329642008e-09 3.14647342147e-09 2.85697694209e-09 -55.8495581876 -66.49359966 34.4701580398 
928  Ni 1.27962577224e-09 3.28869080584e-09 2.14027008476e-09 -78.1041851165 -99.7485572471 -15.2454240784 
929  Ni 1.42140477828e-09 3.43062257432e-09 2.28293845629e-09 -99.876737222 13.7236697198 -68.8127991598 
930  Fe 1.27684426776e-09 3.28459717724e-09 2.42441256858e-09 92.8829639186 -0.104806898211 -71.7863645273 
931  Fe 1.41888187903e-09 3.43105280315e-09 2.57109733223e-09 33.273792422 43.3412044045 -85.8926366949 
932  Fe 1.27589803179e-09 3.28867394809e-09 2.7107739547e-09 -96.6125525518 60.5423806983 9.97886579017 
933  Fe 1.41859760055e-09 3.4308004802e-09 2.85485647603e-09 -67.577634271 46.7946167788 24.6236708596 
934  Ni 1.42307894977e-09 3.71763108345e-09 2.28522536408e-09 86.5519648355 22.0086507136 53.5034405782 
935  Fe 1.27754837249e-09 3.57667644372e-09 2.42665710481e-09 -63.8117076661 -7.72603010187 -39.6761261577 
936  Fe 1.41893447654e-09 3.71805917781e-09 2.56655820915e-09 -65.2292914527 68.8753224764 -56.294529399 
937  Ni 1.27834876411e-09 3.57335559789e-09 2.71003163062e-09 67.8381296656 -86.9742358043 -22.788129059 
938  Fe 1.4193257062e-09 3.71548137012e-09 2.85822243646e-09 2.30828761231 -65.0784209208 -22.5366863061 
939  Ni 1.28009579095e-09 3.8618861484e-09 2.71184501077e-09 87.0628635339 -64.9551580497 91.1869834136 
940  Fe 1.56453424725e-09 3.00273041616e-09 2.13844218801e-09 -81.7499357191 -72.0721942243 -8.91782357773 
941  Fe 1.70944681583e-09 3.14061229518e-09 2.28549499117e-09 -53.5363001533 61.2015981978 -65.5766192663 
942  Fe 1.70881810275e-09 3.14160792752e-09 2.56846941945e-09 70.549928942 97.0114113749 41.7603782107 
943  Fe 1.56667457878e-09 3.00268687729e-09 2.7151005029e-09 -4.82640019843 83.5633762104 -36.2309711688 
944  Fe 1.70989994286e-09 3.14273524978e-09 2.85827694663e-09 -51.3229597133 -80.2483315488 56.0429987293 
945  Fe 1.56405704767e-09 3.28666972633e-09 2.13833612443e-09 9.00091412896 -45.4776229083 24.9183212057 
946  Ni 1.70761525683e-09 3.42751849043e-09 2.28419172232e-09 52.7063847299 -77.6394933358 37.9440854015 
947  Ni 1.56414688745e-09 3.28484419663e-09 2.42867309244e-09 -70.0817444222 24.6687942765 72.8656645738 
948  Fe 1.70636932391e-09 3.43343998758e-09 2.57005924084e-09 7.38156927162 11.7316577173 -92.089493569 
949  Fe 1.56471433468e-09 3.28647423483e-09 2.71328965699e-09 -1.4314474079 29.9817219982 -64.1616877933 
950  Fe 1.71065652269e-09 3.42792105066e-09 2.85690195218e-09 89.6507290144 76.4454218449 97.0399104045 
951  Fe 1.56715151386e-09 3.57396519871e-09 2.14041227915e-09 -75.925890252 -62.9835150032 61.6289559573 
952  Fe 1.70932045311e-09 3.71478330146e-09 2.28502020667e-09 -80.96012882 -92.4335861543 58.6403673322 
953  Fe 1.56778987256e-09 3.57595788025e-09 2.42820708397e-09 60.8002493907 2.74001364724 42.2037434495 
954  Ni 1.71039037546e-09 3.7178578231e-09 2.56794233374e-09 -75.4307218713 51.4170539339 61.9554119007 
955  Fe 1.56566732209e-09 3.57641487078e-09 2.71411206007e-09 80.6122769511 -39.5820319371 -83.5222111007 
956  Fe 1.70550344652e-09 3.7160301276e-09 2.8576305505e-09 5.53059806373 -86.8756473003 -61.1617044365 
957  Fe 1.56669516883e-09 3.86167701505e-09 2.14097474713e-09 -56.5253166279 -56.9573916294 63.50708984 
958  Fe 1.56636826128e-09 3.86254633895e-09 2.42791473472e-09 -83.6596521473 50.4241776422 -24.7612525359 
959  Fe 1.56392750211e-09 3.85926067363e-09 2.71138896954e-09 -75.7491457163 -51.0072697657 -94.7795305377 
960  Fe 1.99511911128e-09 3.14606871018e-09 2.28427521892e-09 -42.8709231982 -37.2824310964 -81.3176237891 
961  Ni 1.85003139043e-09 3.00038916328e-09 2.42805852038e-09 -81.2419672409 -18.2425599165 -73.7512098503 
962  Fe 1.9930515971e-09 3.14367903584e-09 2.57051640062e-09 77.3984000913 -57.4423106189 28.9888037969 
963  Fe 1.99370101481e-09 3.14623673339e-09 2.8542890945e-09 -18.4424447447 -52.2607555391 40.8238257937 
964  Fe 1.85431307488e-09 3.2897401799e-09 2.1383192221e-09 -1.96465575228 53.2698425247 53.9481784934 
965  Ni 1.99594362538e-09 3.43193534873e-09 2.28549623715e-09 36.8736398112 96.7445258967 96.990786864 
966  Fe 1.85141837251e-09 3.28680361001e-09 2.4275425761e-09 0.380729651256 -86.9151262506 47.4149645061 
967  Fe 1.99383310722e-09 3.43223111212e-09 2.57230324973e-09 75.6194771154 -62.6642719669 96.4076947404 
968  Fe 1.85172207677e-09 3.28794827122e-09 2.71022044605e-09 80.8399465777 -2.57510538333 -64.9488461972 
969  Fe 1.99703209697e-09 3.42806738249e-09 2.85928915622e-09 62.505837885 54.5539714184 -2.2312772005 
970  Fe 1.85230731588e-09 3.57259877292e-09 2.1391783195e-09 81.1882140959 73.3120041775 79.526162883 
971  Fe 1.99486583626e-09 3.71665037002e-09 2.27985735534e-09 -92.5629958476 50.7104041757 -77.9161477359 
972  Ni 1.84938223688e-09 3.57290905108e-09 2.42542676664e-09 36.4258080425 -29.6874524698 -10.7891801329 
973  Fe 1.99425646061e-09 3.71761006589e-09 2.56866350003e-09 -83.1683343198 51.8701028786 36.950064328 
974  Fe 1.85154555511e-09 3.57342314077e-09 2.71190367993e-09 57.6554914739 -50.0945529668 -9.78009324045 
975  Ni 1.99736477721e-09 3.72036676615e-09 2.85383902866e-09 11.6036698742 86.7790868444 -13.0355674368 
976  Ni 1.85386101436e-09 3.86028513866e-09 2.13914263867e-09 8.59445673814 -12.8401835974 0.0493063125989 
977  Fe 1.85240359045e-09 3.86161824589e-09 2.42487375078e-09 -43.9905788489 -37.2207064821 37.3850344389 
978  Fe 1.85220684018e-09 3.85834032265e-09 2.715822022e-09 -47.5828842016 -56.3807599975 -65.1900710376 
979  Fe 1.56357608123e-09 3.57220479156e-09 2.99714130509e-09 72.2988712472 -17.1027446711 94.7762167057 
980  Ni 1.56394238469e-09 3.28909897786e-09 2.99929163703e-09 42.1409629016 -20.5366366173 -78.8168489834 
981  Fe 1.27949448065e-09 3.86122329369e-09 2.99947069456e-09 7.72321443433 -30.293964469 -39.8347662482 
982  Fe 1.27597003272e-09 3.28436820092e-09 2.99995311718e-09 -47.5123339088 93.6455175251 -20.1386609674 
983  Fe 2.13942728622e-09 3.00187241962e-09 2.13638940449e-09 -12.5317303988 -93.8749222056 89.3639003808 
984  Ni 2.28271644244e-09 3.1426797355e-09 2.28148817741e-09 85.2369924007 87.3132919834 62.6759045584 
985  Fe 2.13639476195e-09 3.00154557176e-09 2.42713854743e-09 64.7631552838 94.7502961358 13.3863086409 
986  Fe 2.28025211729e-09 3.14542780864e-09 2.56654759851e-09 86.8470075479 31.1761040851 83.6988562642 
